-3,-2,-1,0,1,2,3
"11,664","13,269","15,188","17,499","20,31","23,764","28,059"
"11,667","13,273","15,192","17,505","20,317","23,774","28,071"
"11,67","13,277","15,197","17,511","20,325","23,783","28,083"
"11,673","13,281","15,202","17,517","20,332","23,792","28,095"
"11,676","13,285","15,207","17,522","20,339","23,802","28,107"
"11,68","13,289","15,211","17,528","20,347","23,811","28,119"
"11,683","13,293","15,216","17,534","20,354","23,82","28,131"
"11,686","13,297","15,221","17,54","20,361","23,83","28,143"
"11,689","13,3","15,226","17,546","20,369","23,839","28,156"
"11,692","13,304","15,23","17,552","20,376","23,848","28,167"
"11,695","13,308","15,235","17,558","20,383","23,858","28,18"
"11,699","13,312","15,24","17,563","20,391","23,867","28,191"
"11,702","13,316","15,244","17,569","20,398","23,876","28,203"
"11,705","13,32","15,249","17,575","20,405","23,886","28,215"
"11,708","13,324","15,254","17,581","20,413","23,895","28,227"
"11,711","13,327","15,259","17,587","20,42","23,904","28,239"
"11,715","13,331","15,263","17,593","20,427","23,913","28,251"
"11,718","13,335","15,268","17,598","20,435","23,923","28,263"
"11,721","13,339","15,273","17,604","20,442","23,932","28,275"
"11,724","13,343","15,278","17,61","20,449","23,941","28,287"
"11,727","13,347","15,282","17,616","20,457","23,951","28,299"
"11,73","13,35","15,287","17,622","20,464","23,96","28,311"
"11,734","13,354","15,292","17,628","20,471","23,969","28,323"
"11,737","13,358","15,296","17,634","20,479","23,979","28,335"
"11,74","13,362","15,301","17,639","20,486","23,988","28,347"
"11,743","13,366","15,306","17,645","20,493","23,998","28,36"
"11,746","13,37","15,311","17,651","20,501","24,006","28,371"
"11,749","13,374","15,315","17,657","20,508","24,016","28,384"
"11,753","13,377","15,32","17,663","20,515","24,025","28,395"
"11,756","13,381","15,325","17,669","20,523","24,035","28,408"
"11,759","13,385","15,329","17,674","20,53","24,044","28,419"
"11,762","13,389","15,334","17,68","20,537","24,054","28,432"
"11,765","13,393","15,339","17,686","20,545","24,062","28,443"
"11,769","13,397","15,344","17,692","20,552","24,072","28,455"
"11,772","13,4","15,348","17,698","20,559","24,081","28,467"
"11,775","13,404","15,353","17,704","20,566","24,09","28,479"
"11,778","13,408","15,358","17,71","20,574","24,1","28,492"
"11,781","13,412","15,362","17,715","20,581","24,109","28,503"
"11,784","13,416","15,367","17,721","20,589","24,119","28,516"
"11,788","13,42","15,372","17,727","20,596","24,127","28,527"
"11,791","13,423","15,376","17,733","20,603","24,137","28,54"
"11,794","13,427","15,381","17,739","20,61","24,146","28,551"
"11,797","13,431","15,386","17,744","20,618","24,156","28,564"
"11,8","13,435","15,391","17,75","20,625","24,165","28,575"
"11,803","13,439","15,395","17,756","20,633","24,174","28,588"
"11,806","13,443","15,4","17,762","20,64","24,184","28,6"
"11,81","13,447","15,405","17,768","20,647","24,193","28,611"
"11,813","13,45","15,409","17,774","20,654","24,202","28,623"
"11,816","13,454","15,414","17,779","20,661","24,211","28,635"
"11,819","13,458","15,419","17,785","20,669","24,221","28,647"
"11,822","13,462","15,423","17,791","20,676","24,23","28,659"
"11,825","13,465","15,428","17,797","20,684","24,239","28,672"
"11,829","13,469","15,433","17,803","20,691","24,249","28,683"
"11,832","13,473","15,437","17,808","20,698","24,258","28,696"
"11,835","13,477","15,442","17,814","20,705","24,267","28,707"
"11,838","13,481","15,447","17,82","20,713","24,276","28,719"
"11,841","13,485","15,451","17,826","20,72","24,286","28,731"
"11,844","13,489","15,456","17,832","20,727","24,295","28,743"
"11,847","13,492","15,461","17,837","20,735","24,304","28,755"
"11,851","13,496","15,466","17,843","20,742","24,313","28,767"
"11,854","13,5","15,47","17,849","20,749","24,323","28,78"
"11,857","13,504","15,475","17,855","20,756","24,332","28,791"
"11,86","13,507","15,479","17,861","20,764","24,342","28,804"
"11,863","13,511","15,484","17,866","20,771","24,351","28,815"
"11,866","13,515","15,489","17,872","20,778","24,36","28,827"
"11,869","13,519","15,493","17,878","20,786","24,369","28,839"
"11,873","13,523","15,498","17,884","20,793","24,378","28,851"
"11,876","13,526","15,503","17,89","20,8","24,388","28,864"
"11,879","13,53","15,508","17,895","20,807","24,397","28,875"
"11,882","13,534","15,512","17,901","20,815","24,406","28,888"
"11,885","13,538","15,517","17,907","20,822","24,415","28,899"
"11,888","13,542","15,522","17,913","20,829","24,425","28,911"
"11,891","13,546","15,526","17,919","20,837","24,434","28,923"
"11,894","13,549","15,531","17,924","20,844","24,443","28,935"
"11,897","13,553","15,535","17,93","20,851","24,453","28,947"
"11,901","13,557","15,54","17,936","20,858","24,462","28,959"
"11,904","13,561","15,545","17,942","20,866","24,471","28,972"
"11,907","13,565","15,55","17,948","20,873","24,48","28,983"
"11,91","13,569","15,554","17,953","20,88","24,489","28,995"
"11,913","13,572","15,559","17,959","20,887","24,499","29,007"
"11,916","13,576","15,563","17,965","20,895","24,508","29,018"
"11,919","13,58","15,568","17,971","20,902","24,518","29,031"
"11,923","13,584","15,573","17,976","20,909","24,527","29,043"
"11,926","13,587","15,577","17,982","20,916","24,536","29,054"
"11,929","13,591","15,582","17,988","20,924","24,545","29,067"
"11,932","13,595","15,587","17,994","20,931","24,554","29,079"
"11,935","13,599","15,591",18,"20,938","24,564","29,091"
"11,938","13,602","15,596","18,005","20,945","24,573","29,102"
"11,941","13,606","15,601","18,011","20,953","24,582","29,115"
"11,944","13,61","15,605","18,017","20,96","24,591","29,127"
"11,948","13,614","15,61","18,022","20,967","24,6","29,138"
"11,951","13,618","15,615","18,028","20,974","24,61","29,151"
"11,954","13,621","15,619","18,034","20,982","24,619","29,163"
"11,957","13,625","15,624","18,04","20,989","24,629","29,175"
"11,96","13,629","15,629","18,046","20,996","24,638","29,186"
"11,963","13,633","15,633","18,051","21,003","24,647","29,198"
"11,966","13,636","15,638","18,057","21,011","24,656","29,21"
"11,969","13,64","15,642","18,063","21,018","24,665","29,222"
"11,972","13,644","15,647","18,069","21,025","24,675","29,235"
"11,975","13,648","15,652","18,074","21,032","24,684","29,246"
"11,979","13,652","15,656","18,08","21,04","24,693","29,258"
"11,982","13,655","15,661","18,086","21,047","24,702","29,27"
"11,985","13,659","15,666","18,092","21,054","24,711","29,282"
"11,988","13,663","15,67","18,097","21,061","24,721","29,294"
"11,991","13,667","15,675","18,103","21,069","24,73","29,306"
"11,994","13,671","15,68","18,109","21,076","24,739","29,318"
"11,997","13,674","15,684","18,115","21,083","24,748","29,33"
12,"13,678","15,689","18,12","21,09","24,758","29,342"
"12,003","13,682","15,693","18,126","21,098","24,767","29,354"
"12,007","13,686","15,698","18,132","21,105","24,776","29,366"
"12,01","13,689","15,703","18,138","21,112","24,785","29,377"
"12,013","13,693","15,707","18,143","21,119","24,795","29,39"
"12,016","13,697","15,712","18,149","21,126","24,804","29,402"
"12,019","13,701","15,716","18,155","21,133","24,813","29,413"
"12,022","13,704","15,721","18,161","21,141","24,822","29,426"
"12,025","13,708","15,726","18,166","21,148","24,831","29,437"
"12,028","13,712","15,73","18,172","21,155","24,841","29,45"
"12,031","13,716","15,735","18,178","21,163","24,85","29,461"
"12,034","13,719","15,74","18,184","21,17","24,859","29,473"
"12,037","13,723","15,744","18,189","21,177","24,868","29,485"
"12,041","13,727","15,749","18,195","21,184","24,877","29,497"
"12,044","13,731","15,753","18,201","21,191","24,887","29,51"
"12,047","13,734","15,758","18,206","21,199","24,896","29,521"
"12,05","13,738","15,763","18,212","21,206","24,905","29,533"
"12,053","13,742","15,767","18,218","21,213","24,914","29,545"
"12,056","13,746","15,772","18,224","21,22","24,923","29,557"
"12,059","13,749","15,776","18,229","21,227","24,932","29,568"
"12,062","13,753","15,781","18,235","21,235","24,942","29,581"
"12,065","13,757","15,786","18,241","21,242","24,951","29,593"
"12,068","13,761","15,79","18,246","21,249","24,96","29,605"
"12,071","13,764","15,795","18,252","21,256","24,969","29,616"
"12,075","13,768","15,799","18,258","21,263","24,978","29,628"
"12,077","13,772","15,804","18,264","21,271","24,988","29,64"
"12,081","13,776","15,809","18,269","21,278","24,997","29,652"
"12,084","13,779","15,813","18,275","21,285","25,006","29,664"
"12,087","13,783","15,818","18,281","21,292","25,016","29,677"
"12,09","13,787","15,822","18,286","21,299","25,025","29,688"
"12,093","13,79","15,827","18,292","21,307","25,034","29,7"
"12,096","13,794","15,832","18,298","21,314","25,043","29,712"
"12,099","13,798","15,836","18,304","21,321","25,052","29,723"
"12,102","13,802","15,841","18,309","21,328","25,062","29,736"
"12,105","13,805","15,845","18,315","21,335","25,07","29,748"
"12,108","13,809","15,85","18,321","21,342","25,08","29,759"
"12,111","13,813","15,854","18,326","21,35","25,089","29,772"
"12,114","13,817","15,859","18,332","21,357","25,098","29,783"
"12,117","13,82","15,864","18,338","21,364","25,108","29,796"
"12,12","13,824","15,868","18,344","21,371","25,116","29,807"
"12,124","13,828","15,873","18,349","21,378","25,126","29,819"
"12,127","13,831","15,877","18,355","21,386","25,135","29,832"
"12,13","13,835","15,882","18,361","21,393","25,144","29,843"
"12,133","13,839","15,887","18,366","21,4","25,153","29,855"
"12,136","13,843","15,891","18,372","21,407","25,163","29,867"
"12,139","13,846","15,896","18,378","21,414","25,172","29,879"
"12,142","13,85","15,9","18,383","21,421","25,181","29,89"
"12,145","13,854","15,905","18,389","21,429","25,19","29,903"
